unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
166	144	0	0	0	0	37242.8	70
171	155	0	0	0	0	28583.6	71
179	157	0	0	0	0	32237.8	72
162	176	0	0	0	0	35084.2	73
144	162	0	0	0	0	26978.6	74
129	175	0	0	0	0	22686.1	75
175	163	0	0	0	0	29352.7	76
172	198	0	0	0	0	33047.2	77
138	159	0	0	0	0	22079.6	78
129	160	0	0	0	0	20461.5	79
162	175	0	0	0	0	21204.9	80
160	130	0	0	0	0	28633.5	81
173	186	0	0	0	0	37552.8	82
140	142	0	0	0	0	36981.5	83
137	163	0	0	0	0	30563.2	84
147	157	0	0	0	0	31960.7	85
189	148	0	0	0	0	21205.4	86
159	163	0	0	0	0	30929.2	87
165	153	0	0	0	0	21707.4	88
139	149	0	0	0	0	25500.7	89
165	148	0	0	0	0	33208.1	90
139	147	0	0	0	0	20189.5	91
149	152	0	0	0	0	27253.3	92
168	163	0	0	0	0	34756.4	93
156	147	0	0	0	0	24234.2	94
153	158	0	0	0	0	36635.8	95
172	149	0	0	0	0	27100.7	96
158	172	0	0	0	0	24254.0	97
142	158	0	0	0	0	21919.5	98
164	153	0	0	0	0	33549.9	99
156	163	0	0	0	0	23402.6	100
157	167	0	0	0	0	31070.6	101
167	169	0	0	0	0	37219.6	102
175	149	0	0	0	0	38735.7	103
159	152	0	0	0	0	20298.2	104
160	148	0	0	0	0	31871.5	105
164	166	0	0	0	0	32418.7	106
176	165	0	0	0	0	22455.8	107
159	157	0	0	0	0	32745.4	108
151	164	0	0	0	0	28945.7	109
157	143	0	0	0	0	30408.2	110
163	149	0	0	0	0	35486.7	111
149	163	0	0	0	0	34177.9	112
183	133	0	0	0	0	21411.0	113
183	153	0	0	0	0	37651.8	114
167	150	0	0	0	0	28081.7	115
162	138	0	0	0	0	25001.1	116
139	177	0	0	0	0	36493.3	117
170	157	0	0	0	0	25868.6	118
189	178	0	0	0	0	35205.5	119
149	166	0	0	0	0	29640.6	120
150	178	0	0	0	0	23958.1	121
151	150	0	0	0	0	20435.6	122
168	177	0	0	0	0	29265.7	123
152	165	0	0	0	0	20734.2	124
163	149	0	0	0	0	34064.5	125
181	155	0	0	0	0	34087.7	126
174	157	0	0	0	0	25878.0	127
168	180	0	0	0	0	21822.9	128
174	161	0	0	0	0	38857.2	129
151	183	0	0	0	0	21479.3	130
168	177	0	0	0	0	32848.4	131
144	159	0	0	0	0	24740.3	132
139	156	0	0	0	0	29989.6	133
180	151	0	0	0	0	35672.8	134
146	169	0	0	0	0	33446.3	135
155	191	0	0	0	0	23861.0	136
151	148	0	0	0	0	36303.5	137
179	157	0	0	0	0	35721.6	138
174	166	0	0	0	0	34169.5	139
171	164	0	0	0	0	39963.5	140
169	167	0	0	0	0	32460.1	141
155	179	0	0	0	0	39932.4	142
169	156	0	0	0	0	28180.2	143
154	157	0	0	0	0	33368.7	144
159	171	0	0	0	0	30158.6	145
169	148	0	0	0	0	39658.5	146
180	172	0	0	0	0	28695.6	147
151	137	0	0	0	0	30481.9	148
159	165	0	0	0	0	21832.9	149
163	166	0	0	0	0	36198.3	150
167	159	0	0	0	0	26440.1	151
168	157	0	0	0	0	32023.7	152
166	150	0	0	0	0	30933.0	153
164	161	0	0	0	0	23879.4	154
153	153	0	0	0	0	22060.1	155
156	164	0	0	0	0	24390.9	156
164	183	0	0	0	0	39278.4	157
141	170	0	0	0	0	38189.6	158
141	174	0	0	0	0	20377.1	159
172	155	0	0	0	0	27282.5	160
179	167	0	0	0	0	39615.5	161
165	164	0	0	0	0	27009.7	162
158	161	0	0	0	0	22456.6	163
180	170	0	0	0	0	34533.7	164
153	156	0	0	0	0	37387.3	165
168	167	0	0	0	0	26369.1	166
168	162	0	0	0	0	25429.1	167
183	174	0	0	0	0	31372.9	168
179	192	0	0	0	0	38507.0	169
184	153	0	0	0	0	21251.2	170
145	169	0	0	0	0	30991.2	171
170	151	0	0	0	0	31316.6	172
199	151	0	0	0	0	32558.4	173
169	167	0	0	0	0	20982.0	174
197	195	0	0	0	0	23659.7	175
153	165	0	0	0	0	27506.4	176
159	145	0	0	0	0	28170.1	177
160	160	0	0	0	0	36775.1	178
164	178	0	0	0	0	20579.7	179
159	176	0	0	0	0	25958.4	180
153	164	0	0	0	0	23500.1	181
161	178	0	0	0	0	30476.3	182
173	177	0	0	0	0	33909.6	183
179	191	0	0	0	0	36027.1	184
156	162	0	0	0	0	33957.1	185
181	165	0	0	0	0	24505.6	186
150	179	0	0	0	0	20508.3	187
182	151	0	0	0	0	20410.4	188
159	173	0	0	0	0	35268.5	189
171	170	0	0	0	0	23097.4	190
143	182	0	0	0	0	25176.1	191
166	163	0	0	0	0	37645.0	192
160	147	0	0	0	0	39408.7	193
157	170	0	0	0	0	31851.5	194
190	161	0	0	0	0	38008.9	195
162	179	0	0	0	0	35760.5	196
158	178	0	0	0	0	29828.5	197
184	181	0	0	0	0	32827.1	198
155	156	0	0	0	0	26653.4	199
153	180	0	0	0	0	39002.4	200
151	148	0	0	0	0	36721.0	201
179	168	0	0	0	0	33030.1	202
174	180	0	0	0	0	33376.7	203
196	183	0	0	0	0	39573.4	204
174	157	0	0	0	0	21542.7	205
155	173	0	0	0	0	22310.3	206
188	190	0	0	0	0	25654.7	207
186	168	0	0	0	0	37620.5	208
163	185	0	0	0	0	33315.1	209
186	181	0	0	0	0	26700.8	210
178	156	0	0	0	0	38597.3	211
178	165	0	0	0	0	39121.1	212
188	176	0	0	0	0	32373.5	213
157	162	0	0	0	0	35492.2	214
178	155	0	0	0	0	30149.8	215
165	139	0	0	0	0	28445.0	216
177	186	0	0	0	0	39175.4	217
193	182	0	0	0	0	28659.3	218
180	193	0	0	0	0	33712.4	219
166	177	0	0	0	0	22258.7	220
171	181	0	0	0	0	21530.0	221
166	168	0	0	0	0	32554.4	222
172	136	0	0	0	0	24039.9	223
165	173	0	0	0	0	36469.2	224
170	173	0	0	0	0	21367.5	225
176	182	0	0	0	0	31948.8	226
170	191	0	0	0	0	36416.4	227
182	194	0	0	0	0	22319.3	228
165	177	0	0	0	0	37300.5	229
148	169	0	0	0	0	21134.7	230
169	162	0	0	0	0	32046.4	231
188	165	0	0	0	0	39553.4	232
180	172	0	0	0	0	28875.4	233
175	167	0	0	0	0	25091.9	234
190	159	0	0	0	0	24536.9	235
148	153	0	0	0	0	25659.8	236
160	184	0	0	0	0	21056.8	237
188	157	0	0	0	0	39419.0	238
174	171	0	0	0	0	24761.9	239
177	175	0	0	0	0	30931.3	240
174	161	0	0	0	0	23406.9	241
166	175	0	0	0	0	36918.1	242
168	162	0	0	0	0	34330.2	243
172	160	0	0	0	0	23587.4	244
167	192	0	0	0	0	34118.2	245
174	184	0	0	0	0	28959.7	246
172	158	0	0	0	0	27166.8	247
166	183	0	0	0	0	33158.2	248
150	191	0	0	0	0	30267.7	249
165	172	0	0	0	0	21714.4	250
177	188	0	0	0	0	26759.0	251
161	160	0	0	0	0	28989.9	252
173	164	0	0	0	0	30395.6	253
171	166	0	0	0	0	37729.3	254
171	158	0	0	0	0	37663.1	255
187	159	0	0	0	0	21534.4	256
161	167	0	0	0	0	21965.2	257
159	161	0	0	0	0	27457.7	258
158	171	0	0	0	0	30576.0	259
175	177	0	0	0	0	24508.9	260
153	169	0	0	0	0	27125.6	261
151	177	0	0	0	0	37758.0	262
161	181	0	0	0	0	26023.5	263
171	184	0	0	0	0	24032.8	264
170	179	0	0	0	0	23470.0	265
177	149	0	0	0	0	28118.8	266
172	168	0	0	0	0	24849.4	267
161	179	0	0	0	0	24235.7	268
154	185	0	0	0	0	20788.1	269
172	194	0	0	0	0	38010.8	270
177	183	0	0	0	0	28364.2	271
167	195	0	0	0	0	27356.4	272
181	174	0	0	0	0	28377.0	273
174	167	0	0	0	0	30264.9	274
192	182	0	0	0	0	23132.9	275
177	172	0	0	0	0	37718.4	276
175	168	0	0	0	0	26922.5	277
177	164	0	0	0	0	20784.4	278
184	170	0	0	0	0	27361.8	279
188	173	0	0	0	0	39602.1	280
156	154	0	0	0	0	37101.9	281
190	167	0	0	0	0	39186.8	282
188	187	0	0	0	0	34208.6	283
184	166	0	0	0	0	23908.8	284
183	174	0	0	0	0	31853.1	285
177	173	0	0	0	0	25062.0	286
172	168	0	0	0	0	20655.1	287
178	163	0	0	0	0	20900.7	288
165	180	0	0	0	0	29914.6	289
164	175	0	0	0	0	22533.3	290
179	157	0	0	0	0	20006.8	291
155	166	0	0	0	0	35965.1	292
178	167	0	0	0	0	23052.6	293
178	183	0	0	0	0	20770.1	294
165	167	0	0	0	0	33412.7	295
162	170	0	0	0	0	32127.7	296
165	162	0	0	0	0	26374.2	297
175	176	0	0	0	0	31520.8	298
196	181	0	0	0	0	29422.3	299
184	171	0	0	0	0	28763.6	300
188	184	0	0	0	0	24477.7	301
194	190	0	0	0	0	21414.2	302
173	170	0	0	0	0	25000.5	303
155	196	0	0	0	0	30615.6	304
160	154	0	0	0	0	28247.0	305
171	177	0	0	0	0	21060.8	306
176	184	0	0	0	0	39927.2	307
190	162	0	0	0	0	36584.3	308
148	198	0	0	0	0	20752.5	309
185	195	0	0	0	0	31765.6	310
160	177	0	0	0	0	30639.8	311
187	172	0	0	0	0	37639.9	312
194	170	0	0	0	0	39979.1	313
173	182	0	0	0	0	36460.3	314
187	176	0	0	0	0	32081.4	315
169	180	0	0	0	0	36075.4	316
180	167	0	0	0	0	22459.1	317
159	161	0	0	0	0	31411.7	318
197	188	0	0	0	0	31991.7	319
159	178	0	0	0	0	39645.3	320
176	173	0	0	0	0	25376.1	321
184	197	0	0	0	0	32986.2	322
208	193	0	0	0	0	36817.1	323
192	165	0	0	0	0	33352.6	324
190	177	0	0	0	0	20223.5	325
187	172	0	0	0	0	39578.3	326
168	194	0	0	0	0	31028.2	327
166	188	0	0	0	0	31083.1	328
197	149	0	0	0	0	28576.3	329
198	178	0	0	0	0	29036.3	330
179	172	0	0	0	0	28952.7	331
173	183	0	0	0	0	37180.4	332
191	174	0	0	0	0	30590.5	333
186	197	0	0	0	0	27964.2	334
198	184	0	0	0	0	34123.4	335
171	171	0	0	0	0	31113.5	336
156	176	0	0	0	0	24419.4	337
196	161	0	0	0	0	30512.2	338
192	179	0	0	0	0	33954.9	339
187	177	0	0	0	0	31676.1	340
182	194	0	0	0	0	21295.4	341
181	182	0	0	0	0	24369.5	342
195	174	0	0	0	0	27592.1	343
204	170	0	0	0	0	38981.6	344
165	196	0	0	0	0	25974.0	345
168	195	0	0	0	0	35485.3	346
182	190	0	0	0	0	38870.7	347
198	177	0	0	0	0	22427.4	348
161	186	0	0	0	0	37277.7	349
186	190	0	0	0	0	25954.2	350
185	182	0	0	0	0	30610.5	351
167	167	0	0	0	0	27439.6	352
189	205	0	0	0	0	26310.5	353
185	178	0	0	0	0	37967.0	354
170	187	0	0	0	0	39808.1	355
166	163	0	0	0	0	25959.2	356
191	174	0	0	0	0	32405.2	357
193	194	0	0	0	0	32447.5	358
187	168	0	0	0	0	23583.9	359
160	170	0	0	0	0	34040.6	360
181	203	0	0	0	0	22066.1	361
175	196	0	0	0	0	26192.4	362
157	199	0	0	0	0	20559.3	363
152	171	0	0	0	0	20043.2	364
168	194	0	0	0	0	35037.1	365
196	196	0	0	0	0	35582.1	366
179	174	0	0	0	0	23040.4	367
176	171	0	0	0	0	26479.8	368
171	191	0	0	0	0	37677.3	369
198	180	0	0	0	0	37015.1	370
186	193	0	0	0	0	39637.0	371
174	182	0	0	0	0	25675.7	372
185	179	0	0	0	0	24734.0	373
166	178	0	0	0	0	22917.1	374
174	188	0	0	0	0	34316.1	375
209	185	0	0	0	0	20368.8	376
148	181	0	0	0	0	33463.3	377
179	198	0	0	0	0	23884.3	378
191	186	0	0	0	0	27802.5	379
170	196	0	0	0	0	22508.5	380
190	183	0	0	0	0	24053.8	381
173	184	0	0	0	0	37547.3	382
154	177	0	0	0	0	23535.7	383
197	193	0	0	0	0	36585.5	384
167	175	0	0	0	0	22111.5	385
192	190	0	0	0	0	34290.9	386
188	183	0	0	0	0	30704.2	387
196	173	0	0	0	0	22523.3	388
181	179	0	0	0	0	29044.8	389
176	148	0	0	0	0	26692.2	390
205	183	0	0	0	0	28507.6	391
179	214	0	0	0	0	35247.5	392
190	190	0	0	0	0	31537.4	393
198	185	0	0	0	0	24835.9	394
173	196	0	0	0	0	37153.9	395
190	198	0	0	0	0	35825.0	396
198	183	0	0	0	0	39787.1	397
184	173	0	0	0	0	28574.6	398
189	198	0	0	0	0	33034.5	399
209	183	0	0	0	0	32221.0	400
166	186	0	0	0	0	34572.7	401
181	206	0	0	0	0	27339.6	402
198	194	0	0	0	0	30067.2	403
216	177	0	0	0	0	29579.2	404
188	177	0	0	0	0	39619.9	405
189	172	0	0	0	0	39577.3	406
176	168	0	0	0	0	37837.1	407
154	217	0	0	0	0	28125.6	408
181	192	0	0	0	0	21568.0	409
217	186	0	0	0	0	34442.6	410
194	219	0	0	0	0	33971.0	411
191	164	0	0	0	0	20231.4	412
179	189	0	0	0	0	36636.5	413
184	180	0	0	0	0	34963.6	414
173	190	0	0	0	0	36336.6	415
192	196	0	0	0	0	39634.4	416
189	167	0	0	0	0	38824.0	417
200	173	0	0	0	0	36446.7	418
194	212	0	0	0	0	22866.5	419
176	176	0	0	0	0	22918.5	420
178	189	0	0	0	0	38989.5	421
188	166	0	0	0	0	32522.4	422
177	172	0	0	0	0	31521.2	423
191	193	0	0	0	0	39764.9	424
147	168	0	0	0	0	23119.3	425
175	208	0	0	0	0	32251.0	426
194	196	0	0	0	0	31333.4	427
177	151	0	0	0	0	23848.7	428
177	186	0	0	0	0	36805.5	429
177	179	0	0	0	0	20677.6	430
183	207	0	0	0	0	36047.2	431
184	163	0	0	0	0	22292.3	432
197	214	0	0	0	0	24971.5	433
190	203	0	0	0	0	21486.2	434
171	195	0	0	0	0	20240.7	435
195	189	0	0	0	0	39983.6	436
202	174	0	0	0	0	20456.8	437
182	162	0	0	0	0	22013.7	438
170	181	0	0	0	0	37203.8	439
217	193	0	0	0	0	38180.4	440
191	181	0	0	0	0	25610.4	441
181	179	0	0	0	0	25928.1	442
196	199	0	0	0	0	30104.0	443
194	175	0	0	0	0	21358.7	444
181	192	0	0	0	0	27793.4	445
173	204	0	0	0	0	27977.1	446
191	195	0	0	0	0	27363.8	447
204	193	0	0	0	0	35926.2	448
197	177	0	0	0	0	27817.9	449
205	174	0	0	0	0	38175.0	450
202	206	0	0	0	0	27916.4	451
195	213	0	0	0	0	22969.9	452
196	188	0	0	0	0	34010.4	453
164	185	0	0	0	0	24824.9	454
175	207	0	0	0	0	21447.5	455
188	192	0	0	0	0	24728.5	456
199	197	0	0	0	0	36575.2	457
176	218	0	0	0	0	31202.7	458
198	184	0	0	0	0	33909.5	459
209	186	0	0	0	0	32791.6	460
186	186	0	0	0	0	27476.1	461
215	202	0	0	0	0	33175.4	462
210	205	0	0	0	0	37094.2	463
180	194	0	0	0	0	39830.5	464
202	182	0	0	0	0	20341.0	465
215	228	0	0	0	0	30035.2	466
208	198	0	0	0	0	28751.1	467
200	208	0	0	0	0	36780.7	468
171	181	0	0	0	0	31439.7	469
180	203	0	0	0	0	26180.1	470
204	176	0	0	0	0	39686.5	471
192	208	0	0	0	0	32399.7	472
193	193	0	0	0	0	30995.5	473
189	201	0	0	0	0	29200.6	474
179	197	0	0	0	0	26522.1	475
177	198	0	0	0	0	22289.4	476
197	185	0	0	0	0	36382.5	477
192	177	0	0	0	0	34965.1	478
201	192	0	0	0	0	31905.3	479
189	197	0	0	0	0	29293.5	480
218	186	0	0	0	0	39003.0	481
191	169	0	0	0	0	22342.5	482
160	196	0	0	0	0	21296.1	483
185	184	0	0	0	0	27298.9	484
200	212	0	0	0	0	27950.1	485
198	200	0	0	0	0	24756.6	486
196	217	0	0	0	0	32843.0	487
205	203	0	0	0	0	35386.8	488
204	170	0	0	0	0	39961.8	489
166	191	0	0	0	0	20711.2	490
222	172	0	0	0	0	34325.2	491
183	214	0	0	0	0	29245.7	492
187	165	0	0	0	0	35155.2	493
195	199	0	0	0	0	23736.7	494
219	204	0	0	0	0	33317.9	495
184	193	0	0	0	0	34363.3	496
188	207	0	0	0	0	26306.6	497
190	194	0	0	0	0	24014.0	498
195	181	0	0	0	0	26968.7	499
187	189	0	0	0	0	23814.6	500
192	204	0	0	0	0	32067.9	501
197	190	0	0	0	0	24346.5	502
186	196	0	0	0	0	39774.0	503
200	186	0	0	0	0	26725.8	504
182	196	0	0	0	0	36851.9	505
182	195	0	0	0	0	22555.2	506
190	217	0	0	0	0	31575.0	507
195	200	0	0	0	0	30410.6	508
178	191	0	0	0	0	24304.9	509
186	201	0	0	0	0	24257.9	510
180	183	0	0	0	0	34755.8	511
167	184	0	0	0	0	29790.7	512
215	193	0	0	0	0	21322.8	513
176	176	0	0	0	0	26613.9	514
189	188	0	0	0	0	27661.4	515
179	201	0	0	0	0	22193.9	516
182	204	0	0	0	0	24206.6	517
190	177	0	0	0	0	38818.1	518
200	193	0	0	0	0	20247.6	519
205	198	0	0	0	0	32760.4	520
218	212	0	0	0	0	20326.1	521
178	211	0	0	0	0	23544.4	522
202	173	0	0	0	0	26153.0	523
180	212	0	0	0	0	23314.8	524
206	182	0	0	0	0	20303.1	525
223	206	0	0	0	0	21131.1	526
213	206	0	0	0	0	28752.6	527
160	193	0	0	0	0	23593.4	528
209	185	0	0	0	0	37813.9	529
203	192	0	0	0	0	28977.2	530
194	184	0	0	0	0	34941.4	531
187	218	0	0	0	0	20926.7	532
190	192	0	0	0	0	36226.1	533
196	162	0	0	0	0	22464.6	534
219	185	0	0	0	0	35647.8	535
179	223	0	0	0	0	31416.2	536
230	200	0	0	0	0	37151.3	537
201	203	0	0	0	0	37323.6	538
180	187	0	0	0	0	35350.5	539
193	214	0	0	0	0	34327.0	540
176	199	0	0	0	0	36759.1	541
201	181	0	0	0	0	27276.5	542
183	178	0	0	0	0	30770.5	543
206	201	0	0	0	0	24875.0	544
199	221	0	0	0	0	24748.2	545
193	204	0	0	0	0	25944.0	546
189	196	0	0	0	0	33002.5	547
214	179	0	0	0	0	24458.3	548
231	205	0	0	0	0	35689.5	549
203	193	0	0	0	0	28438.1	550
207	186	0	0	0	0	28867.0	551
210	195	0	0	0	0	33572.1	552
229	207	0	0	0	0	28547.2	553
180	233	0	0	0	0	30039.8	554
200	184	0	0	0	0	36670.8	555
218	202	0	0	0	0	35650.3	556
201	184	0	0	0	0	23512.5	557
195	206	0	0	0	0	23759.2	558
212	194	0	0	0	0	28434.0	559
220	200	0	0	0	0	21627.4	560
218	207	0	0	0	0	24866.2	561
196	204	0	0	0	0	21223.3	562
194	209	0	0	0	0	30085.4	563
204	184	0	0	0	0	38865.8	564
238	213	0	0	0	0	35981.8	565
206	209	0	0	0	0	23990.2	566
195	223	0	0	0	0	25661.7	567
200	169	0	0	0	0	34608.7	568
202	198	0	0	0	0	21847.2	569
202	190	0	0	0	0	35180.8	570
199	177	0	0	0	0	33581.1	571
204	201	0	0	0	0	33652.0	572
203	214	0	0	0	0	28976.3	573
192	194	0	0	0	0	22113.2	574
202	238	0	0	0	0	32850.8	575
203	228	0	0	0	0	29824.6	576
194	220	0	0	0	0	36034.8	577
230	221	0	0	0	0	29060.8	578
230	222	0	0	0	0	32429.9	579
212	228	0	0	0	0	25095.5	580
220	200	0	0	0	0	28192.5	581
202	204	0	0	0	0	33051.0	582
189	197	0	0	0	0	39098.6	583
193	212	0	0	0	0	29323.2	584
192	201	0	0	0	0	39818.1	585
185	217	0	0	0	0	27646.4	586
179	206	0	0	0	0	27287.8	587
197	181	0	0	0	0	39131.7	588
212	190	0	0	0	0	30645.4	589
173	205	0	0	0	0	32483.2	590
200	207	0	0	0	0	37278.5	591
202	227	0	0	0	0	39510.2	592
192	210	0	0	0	0	34305.3	593
210	208	0	0	0	0	29995.4	594
209	228	0	0	0	0	39212.0	595
213	198	0	0	0	0	39187.9	596
193	236	0	0	0	0	39190.3	597
228	194	0	0	0	0	32462.5	598
201	188	0	0	0	0	27489.4	599
206	218	0	0	0	0	26204.2	600
211	204	0	0	0	0	23782.5	601
179	207	0	0	0	0	22026.9	602
183	174	0	0	0	0	38810.2	603
212	239	0	0	0	0	26370.6	604
197	220	0	0	0	0	36966.2	605
213	212	0	0	0	0	34690.6	606
209	215	0	0	0	0	20498.5	607
199	213	0	0	0	0	22591.3	608
201	204	0	0	0	0	25676.3	609
201	178	0	0	0	0	22045.0	610
202	197	0	0	0	0	20806.4	611
201	190	0	0	0	0	24736.7	612
199	213	0	0	0	0	36936.9	613
208	187	0	0	0	0	24098.0	614
210	202	0	0	0	0	20598.6	615
194	192	0	0	0	0	32903.3	616
244	210	0	0	0	0	30386.9	617
171	192	0	0	0	0	36795.1	618
224	225	0	0	0	0	26592.6	619
220	208	0	0	0	0	37833.9	620
193	205	0	0	0	0	32045.5	621
231	220	0	0	0	0	22634.8	622
202	221	0	0	0	0	20947.4	623
214	191	0	0	0	0	36715.0	624
215	214	0	0	0	0	34980.4	625
206	214	0	0	0	0	31660.2	626
198	215	0	0	0	0	39627.0	627
183	207	0	0	0	0	20385.5	628
197	242	0	0	0	0	36024.8	629
211	193	0	0	0	0	26631.1	630
235	203	0	0	0	0	32983.2	631
204	252	0	0	0	0	29437.0	632
186	229	0	0	0	0	21825.5	633
186	222	0	0	0	0	23976.4	634
209	232	0	0	0	0	22017.5	635
184	245	0	0	0	0	34450.1	636
204	206	0	0	0	0	25007.7	637
197	219	0	0	0	0	38222.0	638
229	225	0	0	0	0	37019.0	639
174	182	0	0	0	0	34589.7	640
223	206	0	0	0	0	23119.8	641
200	229	0	0	0	0	32368.4	642
196	194	0	0	0	0	37696.5	643
250	216	0	0	0	0	23121.6	644
218	226	0	0	0	0	36924.5	645
221	226	0	0	0	0	29351.1	646
196	197	0	0	0	0	30200.9	647
199	179	0	0	0	0	21353.8	648
180	190	0	0	0	0	25352.0	649
216	213	0	0	0	0	29272.5	650
192	224	0	0	0	0	29339.9	651
223	200	0	0	0	0	25282.4	652
234	202	0	0	0	0	26718.1	653
175	239	0	0	0	0	29369.3	654
226	244	0	0	0	0	29534.9	655
221	199	0	0	0	0	34572.3	656
227	201	0	0	0	0	21107.1	657
211	214	0	0	0	0	28174.0	658
227	228	0	0	0	0	31657.9	659
214	196	0	0	0	0	21238.7	660
206	203	0	0	0	0	31429.3	661
192	170	0	0	0	0	33521.8	662
234	224	0	0	0	0	34917.5	663
205	250	0	0	0	0	24861.8	664
207	199	0	0	0	0	38185.4	665
215	201	0	0	0	0	38020.6	666
200	219	0	0	0	0	27932.8	667
209	198	0	0	0	0	27421.2	668
210	201	0	0	0	0	20909.8	669
189	218	0	0	0	0	35248.4	670
214	222	0	0	0	0	22765.5	671
227	220	0	0	0	0	34320.6	672
195	230	0	0	0	0	30271.5	673
198	219	0	0	0	0	36693.8	674
223	219	0	0	0	0	31407.2	675
202	193	0	0	0	0	21251.1	676
237	227	0	0	0	0	31843.6	677
184	208	0	0	0	0	20763.6	678
202	206	0	0	0	0	30033.0	679
229	199	0	0	0	0	24531.0	680
234	211	0	0	0	0	31313.7	681
210	239	0	0	0	0	29921.0	682
249	218	0	0	0	0	27488.5	683
213	220	0	0	0	0	35995.7	684
209	195	0	0	0	0	21324.6	685
240	188	0	0	0	0	30500.6	686
187	202	0	0	0	0	28917.5	687
192	231	0	0	0	0	38404.3	688
220	226	0	0	0	0	31966.4	689
241	234	0	0	0	0	34545.9	690
201	224	0	0	0	0	38950.2	691
219	199	0	0	0	0	29215.6	692
222	197	0	0	0	0	28185.2	693
220	213	0	0	0	0	32404.6	694
220	193	0	0	0	0	25809.0	695
207	208	0	0	0	0	22099.6	696
236	247	0	0	0	0	39839.4	697
231	226	0	0	0	0	30922.5	698
214	229	0	0	0	0	32798.6	699
205	206	0	0	0	0	21240.6	700
203	219	0	0	0	0	24549.1	701
204	249	0	0	0	0	31728.1	702
231	219	0	0	0	0	28962.6	703
214	229	0	0	0	0	23247.6	704
217	193	0	0	0	0	36652.6	705
222	213	0	0	0	0	23104.5	706
213	239	0	0	0	0	31548.9	707
191	243	0	0	0	0	26501.2	708
212	204	0	0	0	0	23609.5	709
195	220	0	0	0	0	24855.0	710
232	236	0	0	0	0	27839.8	711
216	210	0	0	0	0	28561.1	712
200	218	0	0	0	0	20670.9	713
195	208	0	0	0	0	26269.7	714
207	218	0	0	0	0	20434.9	715
238	205	0	0	0	0	36002.3	716
209	219	0	0	0	0	20892.4	717
211	224	0	0	0	0	28724.3	718
219	219	0	0	0	0	31618.5	719
226	224	0	0	0	0	26691.5	720
223	226	0	0	0	0	31881.4	721
221	229	0	0	0	0	22084.9	722
186	210	0	0	0	0	39469.8	723
232	225	0	0	0	0	38506.2	724
225	217	0	0	0	0	38070.3	725
207	230	0	0	0	0	27072.3	726
229	214	0	0	0	0	23480.8	727
219	186	0	0	0	0	29773.0	728
206	193	0	0	0	0	20209.3	729
