unique_top_cov	unique_bot_cov	redundant_top_cov	redundant_bot_cov	raw_redundant_top_cov	raw_redundant_bot_cov	e_value	position
18	15	0	0	0	0	23702.0	55
17	15	0	0	0	0	28587.3	56
8	21	0	0	0	0	24966.5	57
10	17	0	0	0	0	34694.5	58
11	5	0	0	0	0	33190.4	59
11	19	0	0	0	0	39107.7	60
12	20	0	0	0	0	22898.4	61
17	15	0	0	0	0	25617.3	62
15	10	0	0	0	0	24489.7	63
17	18	0	0	0	0	28988.6	64
14	15	0	0	0	0	25140.7	65
12	17	0	0	0	0	23064.9	66
10	14	0	0	0	0	35869.4	67
18	26	0	0	0	0	25346.8	68
25	13	0	0	0	0	27123.2	69
20	19	0	0	0	0	27960.1	70
24	19	0	0	0	0	34622.1	71
16	10	0	0	0	0	21001.7	72
23	15	0	0	0	0	39628.1	73
16	10	0	0	0	0	30660.9	74
13	13	0	0	0	0	25710.5	75
17	14	0	0	0	0	34979.3	76
24	13	0	0	0	0	29234.5	77
18	16	0	0	0	0	30856.7	78
12	15	0	0	0	0	21347.1	79
25	11	0	0	0	0	22070.8	80
20	17	0	0	0	0	36177.8	81
11	25	0	0	0	0	29357.4	82
18	17	0	0	0	0	34572.6	83
12	13	0	0	0	0	33287.5	84
17	16	0	0	0	0	27163.1	85
13	14	0	0	0	0	24040.7	86
18	10	0	0	0	0	23486.8	87
20	17	0	0	0	0	39531.5	88
14	24	0	0	0	0	23806.9	89
12	12	0	0	0	0	31431.6	90
16	18	0	0	0	0	22618.8	91
22	16	0	0	0	0	34532.7	92
13	20	0	0	0	0	24940.6	93
12	20	0	0	0	0	31606.7	94
19	16	0	0	0	0	31046.0	95
14	26	0	0	0	0	21984.0	96
17	18	0	0	0	0	37144.2	97
22	18	0	0	0	0	20718.5	98
21	16	0	0	0	0	21611.6	99
28	21	0	0	0	0	29601.1	100
22	17	0	0	0	0	39583.6	101
14	21	0	0	0	0	20611.4	102
24	17	0	0	0	0	39372.1	103
21	17	0	0	0	0	39658.8	104
19	19	0	0	0	0	33270.8	105
19	12	0	0	0	0	38414.3	106
16	16	0	0	0	0	36549.9	107
20	17	0	0	0	0	20678.8	108
14	25	0	0	0	0	23667.6	109
15	16	0	0	0	0	37739.2	110
19	23	0	0	0	0	38711.5	111
15	25	0	0	0	0	21321.4	112
14	18	0	0	0	0	36346.0	113
23	26	0	0	0	0	36323.4	114
15	16	0	0	0	0	35780.4	115
21	13	0	0	0	0	38205.3	116
16	11	0	0	0	0	31447.9	117
16	16	0	0	0	0	33744.8	118
21	13	0	0	0	0	23175.1	119
17	15	0	0	0	0	32994.6	120
17	19	0	0	0	0	35083.5	121
22	18	0	0	0	0	21312.1	122
25	23	0	0	0	0	21947.9	123
16	24	0	0	0	0	22987.6	124
20	28	0	0	0	0	30232.9	125
23	20	0	0	0	0	35345.0	126
16	20	0	0	0	0	22399.6	127
19	15	0	0	0	0	36116.2	128
24	9	0	0	0	0	21258.5	129
23	25	0	0	0	0	26734.8	130
16	24	0	0	0	0	28142.9	131
20	13	0	0	0	0	25504.9	132
23	22	0	0	0	0	39791.8	133
21	22	0	0	0	0	23458.3	134
20	16	0	0	0	0	26980.3	135
17	18	0	0	0	0	34157.0	136
23	18	0	0	0	0	26435.8	137
20	20	0	0	0	0	38526.3	138
15	13	0	0	0	0	37551.5	139
21	21	0	0	0	0	21858.0	140
26	24	0	0	0	0	38566.7	141
15	18	0	0	0	0	21908.3	142
20	23	0	0	0	0	30537.1	143
19	21	0	0	0	0	33547.7	144
19	23	0	0	0	0	31602.9	145
19	21	0	0	0	0	22953.5	146
21	13	0	0	0	0	26353.3	147
18	27	0	0	0	0	29617.3	148
25	17	0	0	0	0	27100.4	149
21	21	0	0	0	0	38938.7	150
15	21	0	0	0	0	32749.2	151
24	19	0	0	0	0	31080.9	152
9	24	0	0	0	0	33589.0	153
22	18	0	0	0	0	26928.7	154
15	26	0	0	0	0	36050.1	155
23	20	0	0	0	0	38043.6	156
30	23	0	0	0	0	34770.6	157
15	22	0	0	0	0	32354.8	158
14	18	0	0	0	0	23277.6	159
23	21	0	0	0	0	29202.1	160
16	15	0	0	0	0	21707.0	161
12	27	0	0	0	0	28838.2	162
19	31	0	0	0	0	22947.7	163
11	18	0	0	0	0	20402.9	164
21	20	0	0	0	0	35688.0	165
14	19	0	0	0	0	31598.6	166
16	16	0	0	0	0	26037.8	167
13	28	0	0	0	0	23676.4	168
17	24	0	0	0	0	38474.1	169
25	19	0	0	0	0	29498.9	170
19	27	0	0	0	0	25793.9	171
15	19	0	0	0	0	20104.4	172
22	27	0	0	0	0	21790.9	173
20	17	0	0	0	0	33547.3	174
21	22	0	0	0	0	30756.9	175
14	21	0	0	0	0	36830.5	176
29	15	0	0	0	0	29911.9	177
17	21	0	0	0	0	27518.8	178
22	23	0	0	0	0	23571.5	179
22	24	0	0	0	0	37286.2	180
33	25	0	0	0	0	30880.6	181
20	16	0	0	0	0	26624.5	182
26	26	0	0	0	0	30189.0	183
22	25	0	0	0	0	38311.4	184
19	26	0	0	0	0	29544.6	185
23	26	0	0	0	0	38848.1	186
24	32	0	0	0	0	22168.3	187
26	30	0	0	0	0	32792.1	188
17	21	0	0	0	0	30625.2	189
16	21	0	0	0	0	23980.6	190
21	20	0	0	0	0	38843.7	191
25	22	0	0	0	0	29119.6	192
29	21	0	0	0	0	31609.3	193
19	19	0	0	0	0	28796.0	194
29	25	0	0	0	0	26631.7	195
16	21	0	0	0	0	32560.6	196
29	23	0	0	0	0	32353.4	197
27	19	0	0	0	0	20174.1	198
12	34	0	0	0	0	21947.3	199
23	23	0	0	0	0	21557.9	200
27	20	0	0	0	0	37671.6	201
27	20	0	0	0	0	21028.0	202
21	20	0	0	0	0	38251.4	203
18	24	0	0	0	0	32769.0	204
29	22	0	0	0	0	30612.9	205
28	22	0	0	0	0	35732.4	206
30	20	0	0	0	0	24598.6	207
26	27	0	0	0	0	30945.7	208
21	20	0	0	0	0	36562.7	209
24	16	0	0	0	0	27727.5	210
39	21	0	0	0	0	24797.8	211
17	21	0	0	0	0	29431.0	212
25	21	0	0	0	0	35749.6	213
27	21	0	0	0	0	33528.8	214
33	16	0	0	0	0	36517.0	215
10	25	0	0	0	0	22241.5	216
33	18	0	0	0	0	24791.2	217
28	37	0	0	0	0	36134.4	218
18	27	0	0	0	0	21932.3	219
30	33	0	0	0	0	31506.8	220
26	40	0	0	0	0	26248.2	221
16	27	0	0	0	0	35905.4	222
31	21	0	0	0	0	25203.1	223
25	33	0	0	0	0	37245.8	224
25	31	0	0	0	0	34556.9	225
30	34	0	0	0	0	30034.9	226
30	20	0	0	0	0	27861.3	227
24	30	0	0	0	0	23450.2	228
27	29	0	0	0	0	35163.0	229
30	26	0	0	0	0	36356.5	230
31	36	0	0	0	0	31705.1	231
32	31	0	0	0	0	23227.9	232
20	35	0	0	0	0	29998.8	233
20	31	0	0	0	0	37348.5	234
34	23	0	0	0	0	24185.4	235
25	33	0	0	0	0	21745.2	236
33	28	0	0	0	0	34565.7	237
25	26	0	0	0	0	33522.5	238
21	17	0	0	0	0	27648.9	239
25	25	0	0	0	0	39003.7	240
25	18	0	0	0	0	20152.8	241
38	22	0	0	0	0	29525.8	242
30	39	0	0	0	0	31873.0	243
30	31	0	0	0	0	32742.8	244
32	26	0	0	0	0	37532.6	245
21	38	0	0	0	0	26698.0	246
24	23	0	0	0	0	36717.3	247
40	24	0	0	0	0	31725.2	248
31	27	0	0	0	0	23660.8	249
31	29	0	0	0	0	24125.4	250
22	38	0	0	0	0	26147.2	251
28	28	0	0	0	0	30719.4	252
31	23	0	0	0	0	26023.4	253
24	30	0	0	0	0	38703.1	254
30	29	0	0	0	0	21674.6	255
30	29	0	0	0	0	34238.7	256
26	29	0	0	0	0	34695.5	257
27	23	0	0	0	0	36640.1	258
25	32	0	0	0	0	32904.0	259
22	17	0	0	0	0	34712.9	260
36	32	0	0	0	0	35011.3	261
22	30	0	0	0	0	24583.1	262
31	24	0	0	0	0	23548.9	263
36	31	0	0	0	0	39197.4	264
27	36	0	0	0	0	38828.5	265
30	28	0	0	0	0	29245.6	266
30	21	0	0	0	0	32723.6	267
35	31	0	0	0	0	21010.2	268
31	32	0	0	0	0	39295.1	269
31	38	0	0	0	0	23355.9	270
41	34	0	0	0	0	27313.3	271
26	23	0	0	0	0	33082.4	272
33	32	0	0	0	0	27526.5	273
27	18	0	0	0	0	29428.8	274
26	28	0	0	0	0	31209.8	275
31	29	0	0	0	0	29465.6	276
29	33	0	0	0	0	36197.9	277
23	27	0	0	0	0	36729.9	278
22	33	0	0	0	0	30523.5	279
22	28	0	0	0	0	32721.4	280
24	34	0	0	0	0	28000.3	281
39	38	0	0	0	0	31309.3	282
41	31	0	0	0	0	34228.1	283
31	34	0	0	0	0	25031.0	284
33	30	0	0	0	0	26485.4	285
29	27	0	0	0	0	27853.4	286
30	44	0	0	0	0	23444.1	287
27	27	0	0	0	0	23618.7	288
35	33	0	0	0	0	21001.5	289
34	30	0	0	0	0	26850.0	290
28	31	0	0	0	0	23418.3	291
33	39	0	0	0	0	21279.9	292
35	33	0	0	0	0	25200.9	293
38	38	0	0	0	0	37048.2	294
33	36	0	0	0	0	28422.7	295
27	34	0	0	0	0	37042.6	296
31	29	0	0	0	0	20764.1	297
44	39	0	0	0	0	22794.2	298
25	34	0	0	0	0	23302.3	299
23	23	0	0	0	0	22684.5	300
25	23	0	0	0	0	30097.5	301
32	36	0	0	0	0	21082.3	302
40	31	0	0	0	0	24101.4	303
38	38	0	0	0	0	21175.9	304
24	30	0	0	0	0	38118.6	305
32	28	0	0	0	0	30832.0	306
31	37	0	0	0	0	32903.5	307
22	35	0	0	0	0	20119.8	308
39	29	0	0	0	0	30596.1	309
43	33	0	0	0	0	31864.9	310
28	31	0	0	0	0	38057.4	311
26	35	0	0	0	0	22238.0	312
39	26	0	0	0	0	31115.2	313
23	28	0	0	0	0	28767.1	314
35	39	0	0	0	0	38971.4	315
40	37	0	0	0	0	29379.9	316
31	16	0	0	0	0	26242.4	317
39	29	0	0	0	0	23404.0	318
33	41	0	0	0	0	36965.7	319
23	31	0	0	0	0	31580.3	320
34	29	0	0	0	0	36197.9	321
26	42	0	0	0	0	25269.8	322
35	33	0	0	0	0	38732.2	323
30	36	0	0	0	0	33032.8	324
34	33	0	0	0	0	24879.1	325
46	40	0	0	0	0	24236.0	326
32	29	0	0	0	0	29962.6	327
32	33	0	0	0	0	27393.9	328
39	44	0	0	0	0	20694.3	329
38	44	0	0	0	0	39099.6	330
34	33	0	0	0	0	31783.9	331
32	40	0	0	0	0	38545.5	332
37	50	0	0	0	0	37779.2	333
36	41	0	0	0	0	30180.8	334
36	25	0	0	0	0	37692.8	335
46	43	0	0	0	0	33375.8	336
33	33	0	0	0	0	35402.8	337
44	44	0	0	0	0	22000.9	338
32	33	0	0	0	0	29413.1	339
37	35	0	0	0	0	27471.3	340
23	40	0	0	0	0	23837.6	341
34	38	0	0	0	0	32048.0	342
30	37	0	0	0	0	35973.8	343
28	34	0	0	0	0	39275.0	344
41	35	0	0	0	0	38178.6	345
43	42	0	0	0	0	27656.1	346
30	21	0	0	0	0	33784.4	347
29	25	0	0	0	0	32883.0	348
39	43	0	0	0	0	28947.9	349
43	27	0	0	0	0	20328.4	350
24	39	0	0	0	0	39440.4	351
23	42	0	0	0	0	38838.1	352
35	45	0	0	0	0	30348.2	353
39	33	0	0	0	0	38173.6	354
43	37	0	0	0	0	36670.7	355
40	28	0	0	0	0	25479.6	356
50	39	0	0	0	0	27605.6	357
49	36	0	0	0	0	25283.9	358
40	43	0	0	0	0	33664.1	359
43	43	0	0	0	0	28697.9	360
42	48	0	0	0	0	28816.7	361
53	42	0	0	0	0	38849.8	362
47	31	0	0	0	0	26018.4	363
27	30	0	0	0	0	25970.3	364
37	39	0	0	0	0	35117.4	365
42	43	0	0	0	0	38555.8	366
45	38	0	0	0	0	27459.3	367
39	34	0	0	0	0	23513.6	368
44	43	0	0	0	0	28544.0	369
47	33	0	0	0	0	37447.1	370
38	29	0	0	0	0	38384.1	371
40	32	0	0	0	0	27363.3	372
45	39	0	0	0	0	29749.2	373
47	36	0	0	0	0	37461.5	374
32	40	0	0	0	0	36861.4	375
33	50	0	0	0	0	35383.6	376
26	33	0	0	0	0	28873.0	377
47	37	0	0	0	0	28634.1	378
42	45	0	0	0	0	22421.4	379
44	42	0	0	0	0	23878.8	380
33	28	0	0	0	0	21475.4	381
43	49	0	0	0	0	36028.2	382
50	47	0	0	0	0	39838.2	383
36	30	0	0	0	0	35730.8	384
48	42	0	0	0	0	31399.6	385
38	35	0	0	0	0	33062.1	386
44	42	0	0	0	0	34701.3	387
38	36	0	0	0	0	37945.8	388
40	38	0	0	0	0	32642.3	389
43	40	0	0	0	0	21233.3	390
39	52	0	0	0	0	31203.5	391
38	47	0	0	0	0	33053.5	392
42	34	0	0	0	0	36544.5	393
50	34	0	0	0	0	38306.8	394
49	34	0	0	0	0	39114.4	395
45	50	0	0	0	0	23751.9	396
50	38	0	0	0	0	21251.5	397
49	38	0	0	0	0	23253.6	398
50	31	0	0	0	0	22876.4	399
36	48	0	0	0	0	36464.6	400
33	34	0	0	0	0	29175.0	401
30	32	0	0	0	0	27916.4	402
45	33	0	0	0	0	31343.8	403
56	42	0	0	0	0	37619.0	404
43	38	0	0	0	0	32162.2	405
42	40	0	0	0	0	33816.5	406
34	45	0	0	0	0	22271.7	407
32	37	0	0	0	0	38012.6	408
56	44	0	0	0	0	25633.4	409
40	41	0	0	0	0	21207.9	410
44	45	0	0	0	0	28391.7	411
56	53	0	0	0	0	23756.0	412
48	43	0	0	0	0	27756.8	413
50	37	0	0	0	0	23642.3	414
45	41	0	0	0	0	26359.3	415
43	44	0	0	0	0	24517.7	416
42	42	0	0	0	0	23281.0	417
52	53	0	0	0	0	26525.7	418
52	45	0	0	0	0	39517.8	419
43	51	0	0	0	0	37131.3	420
37	49	0	0	0	0	34557.4	421
45	51	0	0	0	0	23425.1	422
56	56	0	0	0	0	33072.0	423
47	56	0	0	0	0	34813.6	424
46	44	0	0	0	0	23917.0	425
41	50	0	0	0	0	35914.2	426
57	46	0	0	0	0	34219.4	427
54	41	0	0	0	0	30480.8	428
47	44	0	0	0	0	21979.9	429
41	45	0	0	0	0	39298.1	430
47	43	0	0	0	0	37119.1	431
41	45	0	0	0	0	21655.1	432
56	48	0	0	0	0	35210.0	433
47	51	0	0	0	0	29791.1	434
49	58	0	0	0	0	25174.2	435
41	55	0	0	0	0	23199.0	436
57	42	0	0	0	0	30014.7	437
48	58	0	0	0	0	24497.1	438
41	48	0	0	0	0	37209.4	439
31	52	0	0	0	0	28245.4	440
50	50	0	0	0	0	32785.1	441
47	44	0	0	0	0	37391.5	442
47	48	0	0	0	0	24815.7	443
55	48	0	0	0	0	30017.0	444
53	50	0	0	0	0	32713.7	445
48	49	0	0	0	0	32972.4	446
56	55	0	0	0	0	21063.7	447
47	48	0	0	0	0	39575.4	448
51	50	0	0	0	0	31218.5	449
50	47	0	0	0	0	34727.6	450
50	44	0	0	0	0	39138.4	451
38	53	0	0	0	0	39333.8	452
44	48	0	0	0	0	32722.8	453
62	48	0	0	0	0	29473.5	454
48	45	0	0	0	0	34019.9	455
45	55	0	0	0	0	27001.9	456
43	45	0	0	0	0	29455.2	457
41	57	0	0	0	0	37261.4	458
61	48	0	0	0	0	25515.7	459
49	57	0	0	0	0	27563.7	460
40	46	0	0	0	0	35922.8	461
51	58	0	0	0	0	37852.9	462
52	49	0	0	0	0	25092.7	463
46	54	0	0	0	0	36187.7	464
55	46	0	0	0	0	24445.0	465
50	50	0	0	0	0	21413.5	466
47	55	0	0	0	0	31256.5	467
51	59	0	0	0	0	24289.4	468
50	44	0	0	0	0	37087.3	469
57	59	0	0	0	0	28023.1	470
52	49	0	0	0	0	31336.0	471
51	58	0	0	0	0	28853.3	472
54	56	0	0	0	0	20237.7	473
61	42	0	0	0	0	32793.8	474
58	56	0	0	0	0	25184.2	475
50	51	0	0	0	0	36383.4	476
53	51	0	0	0	0	34627.7	477
63	56	0	0	0	0	27796.6	478
63	58	0	0	0	0	34819.2	479
51	46	0	0	0	0	37101.0	480
53	48	0	0	0	0	32447.4	481
46	52	0	0	0	0	30675.7	482
61	58	0	0	0	0	20789.2	483
62	64	0	0	0	0	25866.0	484
55	58	0	0	0	0	36006.5	485
53	52	0	0	0	0	30452.7	486
48	64	0	0	0	0	35827.6	487
65	46	0	0	0	0	31758.0	488
51	48	0	0	0	0	29048.3	489
56	62	0	0	0	0	36339.3	490
64	63	0	0	0	0	34337.4	491
50	54	0	0	0	0	25190.9	492
50	70	0	0	0	0	22892.6	493
51	57	0	0	0	0	34016.2	494
46	74	0	0	0	0	24923.7	495
62	62	0	0	0	0	24598.8	496
50	47	0	0	0	0	36610.2	497
59	60	0	0	0	0	37384.0	498
52	72	0	0	0	0	24975.2	499
55	50	0	0	0	0	21116.8	500
57	56	0	0	0	0	37899.4	501
63	76	0	0	0	0	34698.6	502
79	48	0	0	0	0	22842.7	503
66	48	0	0	0	0	23892.7	504
51	65	0	0	0	0	37040.0	505
75	53	0	0	0	0	21360.8	506
72	53	0	0	0	0	31675.6	507
60	60	0	0	0	0	33455.6	508
56	55	0	0	0	0	26547.9	509
68	63	0	0	0	0	25733.6	510
57	57	0	0	0	0	24820.0	511
53	70	0	0	0	0	30987.2	512
53	62	0	0	0	0	33140.8	513
50	45	0	0	0	0	25023.7	514
66	63	0	0	0	0	27915.1	515
54	67	0	0	0	0	21288.6	516
52	71	0	0	0	0	20719.4	517
51	78	0	0	0	0	34492.2	518
57	52	0	0	0	0	27218.7	519
60	53	0	0	0	0	32070.0	520
50	48	0	0	0	0	24373.8	521
71	68	0	0	0	0	30392.7	522
63	59	0	0	0	0	35573.2	523
72	73	0	0	0	0	29923.1	524
71	55	0	0	0	0	33204.5	525
68	61	0	0	0	0	21881.6	526
67	63	0	0	0	0	24965.8	527
77	57	0	0	0	0	31541.4	528
66	71	0	0	0	0	27793.3	529
66	66	0	0	0	0	30281.5	530
69	82	0	0	0	0	23313.2	531
75	68	0	0	0	0	36562.3	532
53	91	0	0	0	0	33084.4	533
58	70	0	0	0	0	22820.6	534
76	77	0	0	0	0	36299.8	535
68	55	0	0	0	0	36965.8	536
70	62	0	0	0	0	28681.6	537
64	62	0	0	0	0	23560.4	538
73	60	0	0	0	0	32729.3	539
71	84	0	0	0	0	36315.4	540
75	69	0	0	0	0	22174.0	541
67	68	0	0	0	0	29927.5	542
71	71	0	0	0	0	26443.5	543
68	58	0	0	0	0	26238.0	544
76	80	0	0	0	0	39686.8	545
65	74	0	0	0	0	39669.7	546
58	72	0	0	0	0	39247.0	547
75	89	0	0	0	0	35784.2	548
69	71	0	0	0	0	37386.9	549
70	56	0	0	0	0	24046.3	550
52	68	0	0	0	0	30496.2	551
65	82	0	0	0	0	20454.8	552
59	68	0	0	0	0	25911.7	553
74	55	0	0	0	0	35171.8	554
62	76	0	0	0	0	32523.2	555
73	94	0	0	0	0	25958.3	556
71	51	0	0	0	0	23480.8	557
58	68	0	0	0	0	34873.4	558
79	83	0	0	0	0	20014.5	559
63	69	0	0	0	0	25540.9	560
63	78	0	0	0	0	36605.9	561
75	77	0	0	0	0	39257.2	562
51	69	0	0	0	0	34582.4	563
70	81	0	0	0	0	27036.6	564
80	64	0	0	0	0	28629.9	565
67	75	0	0	0	0	36925.7	566
67	82	0	0	0	0	25557.0	567
87	80	0	0	0	0	23736.0	568
67	74	0	0	0	0	38759.6	569
70	55	0	0	0	0	30184.0	570
70	68	0	0	0	0	37792.1	571
82	68	0	0	0	0	25376.1	572
68	70	0	0	0	0	26949.7	573
87	81	0	0	0	0	37351.5	574
51	71	0	0	0	0	30836.1	575
70	75	0	0	0	0	27848.4	576
72	80	0	0	0	0	35281.1	577
72	79	0	0	0	0	20046.6	578
101	68	0	0	0	0	22091.5	579
72	78	0	0	0	0	39143.3	580
79	78	0	0	0	0	38673.3	581
67	89	0	0	0	0	37112.6	582
80	71	0	0	0	0	25498.5	583
64	78	0	0	0	0	23101.8	584
76	77	0	0	0	0	35104.6	585
76	63	0	0	0	0	25824.7	586
74	75	0	0	0	0	36084.5	587
67	72	0	0	0	0	25361.9	588
61	90	0	0	0	0	33669.1	589
82	66	0	0	0	0	30437.6	590
72	78	0	0	0	0	21631.5	591
79	81	0	0	0	0	39191.5	592
79	63	0	0	0	0	35648.8	593
74	77	0	0	0	0	26446.8	594
72	73	0	0	0	0	20837.6	595
67	81	0	0	0	0	39605.5	596
75	80	0	0	0	0	31656.6	597
85	91	0	0	0	0	25224.4	598
76	84	0	0	0	0	39050.8	599
89	88	0	0	0	0	33882.4	600
82	71	0	0	0	0	37817.8	601
60	83	0	0	0	0	33700.1	602
77	82	0	0	0	0	29379.1	603
83	84	0	0	0	0	21689.2	604
83	75	0	0	0	0	25224.7	605
98	85	0	0	0	0	32869.7	606
86	67	0	0	0	0	35706.0	607
83	80	0	0	0	0	23029.5	608
73	62	0	0	0	0	37483.1	609
75	75	0	0	0	0	36758.4	610
90	91	0	0	0	0	28180.5	611
78	90	0	0	0	0	27212.3	612
85	81	0	0	0	0	37181.7	613
69	67	0	0	0	0	32011.7	614
77	85	0	0	0	0	35305.7	615
85	79	0	0	0	0	24895.6	616
82	82	0	0	0	0	21653.0	617
87	93	0	0	0	0	39684.7	618
82	81	0	0	0	0	37201.7	619
97	87	0	0	0	0	33275.5	620
89	80	0	0	0	0	33836.8	621
74	73	0	0	0	0	37019.2	622
80	101	0	0	0	0	38013.1	623
82	79	0	0	0	0	30858.8	624
86	84	0	0	0	0	39567.0	625
82	89	0	0	0	0	35701.2	626
97	86	0	0	0	0	25107.2	627
81	69	0	0	0	0	30769.3	628
98	78	0	0	0	0	21370.2	629
75	85	0	0	0	0	25186.1	630
107	93	0	0	0	0	27597.4	631
89	84	0	0	0	0	36341.9	632
103	91	0	0	0	0	26127.3	633
66	99	0	0	0	0	33147.6	634
84	96	0	0	0	0	32493.9	635
84	74	0	0	0	0	38671.9	636
94	90	0	0	0	0	39044.2	637
85	89	0	0	0	0	36789.5	638
99	83	0	0	0	0	36430.8	639
110	85	0	0	0	0	20016.9	640
89	78	0	0	0	0	36744.9	641
91	96	0	0	0	0	20773.6	642
76	80	0	0	0	0	26322.1	643
100	97	0	0	0	0	25201.0	644
90	78	0	0	0	0	35034.5	645
87	100	0	0	0	0	22436.1	646
103	92	0	0	0	0	22905.9	647
74	95	0	0	0	0	32391.6	648
93	79	0	0	0	0	23683.2	649
83	95	0	0	0	0	37180.1	650
92	80	0	0	0	0	37219.6	651
99	107	0	0	0	0	20766.5	652
82	80	0	0	0	0	38790.9	653
94	81	0	0	0	0	28010.8	654
85	101	0	0	0	0	36385.0	655
76	85	0	0	0	0	38588.9	656
102	73	0	0	0	0	37017.9	657
100	100	0	0	0	0	26708.4	658
96	95	0	0	0	0	29623.1	659
96	92	0	0	0	0	21670.8	660
83	92	0	0	0	0	37903.5	661
118	87	0	0	0	0	23915.6	662
91	108	0	0	0	0	20898.2	663
94	84	0	0	0	0	24906.2	664
87	108	0	0	0	0	21921.4	665
91	93	0	0	0	0	35400.8	666
86	120	0	0	0	0	23591.6	667
102	89	0	0	0	0	28736.4	668
118	108	0	0	0	0	21705.9	669
98	101	0	0	0	0	28781.6	670
84	92	0	0	0	0	31565.5	671
99	91	0	0	0	0	34391.1	672
98	115	0	0	0	0	23904.7	673
108	104	0	0	0	0	35490.3	674
102	106	0	0	0	0	29843.9	675
87	105	0	0	0	0	23437.3	676
116	104	0	0	0	0	37263.9	677
89	93	0	0	0	0	38541.4	678
120	104	0	0	0	0	39820.4	679
93	94	0	0	0	0	37531.7	680
106	92	0	0	0	0	21022.0	681
103	109	0	0	0	0	37844.1	682
99	92	0	0	0	0	26754.2	683
86	106	0	0	0	0	39693.9	684
97	87	0	0	0	0	35972.2	685
107	113	0	0	0	0	24472.0	686
97	114	0	0	0	0	29356.9	687
113	92	0	0	0	0	22876.8	688
120	107	0	0	0	0	23788.3	689
98	121	0	0	0	0	36169.0	690
106	106	0	0	0	0	25698.6	691
111	99	0	0	0	0	28567.4	692
89	107	0	0	0	0	28619.0	693
98	109	0	0	0	0	22531.4	694
102	97	0	0	0	0	39478.5	695
115	109	0	0	0	0	26879.3	696
102	101	0	0	0	0	32405.7	697
116	107	0	0	0	0	21629.2	698
97	108	0	0	0	0	37865.2	699
101	106	0	0	0	0	34292.2	700
95	105	0	0	0	0	27078.3	701
115	104	0	0	0	0	36521.0	702
96	119	0	0	0	0	22818.2	703
114	104	0	0	0	0	21342.3	704
106	105	0	0	0	0	39236.0	705
108	108	0	0	0	0	25898.4	706
98	126	0	0	0	0	26544.5	707
123	116	0	0	0	0	25332.8	708
117	110	0	0	0	0	36563.8	709
112	86	0	0	0	0	22266.8	710
103	98	0	0	0	0	26017.7	711
115	119	0	0	0	0	22429.8	712
105	97	0	0	0	0	20195.7	713
115	101	0	0	0	0	29630.1	714
114	116	0	0	0	0	39523.4	715
113	131	0	0	0	0	25452.7	716
125	110	0	0	0	0	38803.2	717
100	119	0	0	0	0	26217.5	718
118	115	0	0	0	0	29700.5	719
113	106	0	0	0	0	36923.4	720
127	120	0	0	0	0	20643.3	721
111	104	0	0	0	0	26324.4	722
108	112	0	0	0	0	24176.5	723
122	135	0	0	0	0	25491.6	724
106	115	0	0	0	0	33577.1	725
119	130	0	0	0	0	22037.8	726
107	116	0	0	0	0	34063.2	727
121	139	0	0	0	0	25160.2	728
116	115	0	0	0	0	39676.2	729
